BusinessYear,StateCode,IssuerId,SourceName,ImportDate,StandardComponentId,PlanId,BenefitName,CopayInnTier1,CopayInnTier2,CopayOutofNet,CoinsInnTier1,CoinsInnTier2,CoinsOutofNet,IsEHB,IsCovered,QuantLimitOnSvc,LimitQty,LimitUnit,Exclusions,Explanation,EHBVarReason,IsExclFromInnMOOP,IsExclFromOonMOOP
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Basic Dental Care - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Basic Dental Care - Child,Not Applicable,"",Not Applicable,10.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",For under age 19. See policy for limits.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Chemotherapy,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Chiropractic Care,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,24.0,Visit(s) per Year,"","Plan uses the term ""spinal manipulation.""  Other services such as lab and diagnostic x-rays are under the Plan’s standard benefit for the type of service provided.",Substantially Equal,No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Cosmetic Surgery,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Delivery and All Inpatient Services for Maternity Care,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Dental Check-Up for Children,Not Applicable,"",Not Applicable,No Charge,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",2 exams and cleanings in a calendar year,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Diabetes Education,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Dialysis,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Durable Medical Equipment,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Orthotics or orthopedic shoes are covered when medically necessary.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Emergency Room Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Emergency Transportation/Ambulance,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",50.00% Coinsurance after deductible,Yes,Covered,"","","","","Air and Ground transportation benefit is limited to medical emergency. Ambulance services is separate benefit, covers both medical emergency transport and non-emergent transport.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Eye Glasses for Adults,$25.00,"",Not Applicable,Not Applicable,"",50.00%,"",Covered,"","","","",1 pair of lenses per year and 1 pair of frames every 2 years. In-network benefits up to $130 maximum.,Not EHB,No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Eye Glasses for Children,Not Applicable,"",Not Applicable,No Charge,"",50.00%,Yes,Covered,"","","","",1 pair of glasses per year. Frames from the Otis & Piper collection only.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Generic Drugs,$25.00,"",$25.00,Not Applicable,"",Not Applicable,Yes,Covered,"","","","","Up to 90-day supply per prescription. One copay per a 30-day supply. Select tier includes generic medications that represent the most cost effective option, as well as certain cost effective brand medications.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Habilitation Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Habilitation includes physical, speech and occupational therapy combined, subject to an annual visit limit except for care for autism spectrum disorders provided for members under age 21. Limits apply separately to rehabilitative and habilitative services.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Hearing Aids,Not Applicable,"",Not Applicable,20.00%,"",20.00%,Yes,Covered,"","","","",1 per ear every 3 years.,Substantially Equal,No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Home Health Care Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,130.0,Visit(s) per Year,"","130 visits per member each calendar year applies to home visits of a home health care provider or one or more: registered nurse; a licensed practical nurse; a licensed physical therapist or occupational therapist; a certified respiratory therapist; a speech therapist certified by the American Speech, Language, and Hearing Association; a home health aide directly supervised by one of the above providers; and a person with a master's degree in social work.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Hospice Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,6.0,Months per Lifetime,"","Inpatient hospice care up to a maximum of 10 days. Respite care, up to a maximum of 240 hours, to relieve anyone who lives with and cares for the terminally ill member.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,"Imaging (CT/PET Scans, MRIs)",Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Infertility Treatment,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Infusion Therapy,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,"Inpatient Hospital Services (e.g., Hospital Stay)",Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Inpatient Physician and Surgical Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Laboratory Outpatient and Professional Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Long-Term/Custodial Nursing Home Care,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Major Dental Care - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Major Dental Care - Child,Not Applicable,"",Not Applicable,40.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","For under age 19. Crowns, bridges and dentures once every 5 years. See policy for other limits.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Massage Therapy,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,"",Covered,Yes,24.0,Visit(s) per Year,"",Prior authorization is required.,Additional EHB Benefit,No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Mental/Behavioral Health Inpatient Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Mental/Behavioral Health Outpatient Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",In-network: Office visits and intensive outpatient visits $50 copay; other outpatient services 50% after deductible.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Non-Preferred Brand Drugs,$100.00 Copay after deductible,"",$100.00 Copay after deductible,Not Applicable,"",Not Applicable,Yes,Covered,"","","","","Up to 90-day supply per prescription. One copay per a 30-day supply. Non-preferred brand medications do not have significant therapeutic advantage over their preferred alternatives. These products generally have safe and effective options available under the Value, Select and/or Preferred tiers.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Nutritional Counseling,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Covered for some medical conditions. Prior authorization required after first 5 visits.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Orthodontia - Adult,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Orthodontia - Child,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","For under age 19. Medically necessary repair of disabling malocclusion or cleft palate and severe craniofacial defects impacting function of speech, swallowing and chewing.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,"Other Practitioner Office Visit (Nurse, Physician Assistant)",$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","Covered only when the provider is licensed to practice where the care is provided, is providing a service within the scope of that license, is providing  a  service or supply for which benefits are specified in this plan, and when benefits would be payable if the services were provided by a physician.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Outpatient Rehabilitation Services,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Outpatient rehabilitation includes physical, speech and occupational therapy and cardiac and pulmonary rehabilitation combined, subject to an annual visit limit except for care for autism spectrum disorders provided for members under age 21. Services to treat intractable or chronic pain are subject to the annual limit. Benefits are not provided for both chronic pain care and neurodevelopmental therapy for the same condition. A 'visit' is a session of treatment for each type of therapy. Each type of therapy combined accrues toward the above visit maximum. Multiple therapy sessions on the same day will be counted as 1 visit, unless provided by different health care providers.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Outpatient Surgery Physician/Surgical Services,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Preferred Brand Drugs,$50.00 Copay after deductible,"",$50.00 Copay after deductible,Not Applicable,"",Not Applicable,Yes,Covered,"","","","","Up to 90-day supply per prescription. One copay per a 30-day supply. Preferred tier includes generic medications that have no more favorable outcomes, from a clinical perspective, than other more cost effective generic medications.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Prenatal and Postnatal Care,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Preventive Care/Screening/Immunization,Not Applicable,"",Not Applicable,0.00%,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Preventive exams: 3  exams age 2-4; one exam per year age 5 and over. Newborn Hearing Screening within 30 days of birth and additional tests up to age 24 months. Routine Vision Screening age 3-5.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Primary Care Visit to Treat an Injury or Illness,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Private-Duty Nursing,"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Prosthetic Devices,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","Benefit limited to initial purchase of prosthetic; does not cover replacement unless the existing device can't be repaired, or replacement is prescribed by a physician because of a change in your physical condition.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Radiation,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Reconstructive Surgery,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Breast reconstruction allowed.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Rehabilitative Occupational and Rehabilitative Physical Therapy,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Visit limit for physical, speech, and occupational therapy services combined.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Rehabilitative Speech Therapy,$50.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,45.0,Visit(s) per Year,"","Visit limit for physical, speech, and occupational therapy services combined.","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Routine Dental Services (Adult),"","","","","","","",Not Covered,"","","","","","","",""
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Routine Eye Exam (Adult),$10.00,"",Not Applicable,Not Applicable,"",50.00%,"",Covered,"","","","",1 exam per year,Not EHB,No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Routine Eye Exam for Children,No Charge,"",Not Applicable,Not Applicable,"",50.00%,Yes,Covered,"","","","",1 exam per year,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Routine Foot Care,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",Covered if required for the member’s medical condition.,"",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Skilled Nursing Facility,Not Applicable,"",Not Applicable,50.00% Coinsurance after deductible,"",60.00% Coinsurance after deductible,Yes,Covered,Yes,60.0,Days per Year,"","","",No,No
2026,AK,73836,HIOS,2025-10-15,73836AK0960001,73836AK0960001-03,Specialist Visit,$100.00,"",Not Applicable,Not Applicable,"",60.00% Coinsurance after deductible,Yes,Covered,"","","","",In-network: Virtual care visits $50 copay; in-person visits $100 copay. Includes office visits by naturopathic practitioners.,"",No,No
